problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
saircommunity_0011,False,False,True,True,labeled:FALSE,2399.39,3281,1233,0.000953,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (x * ((x * y) * y)) * y\nEq2: x = (x * y) * ((x * y) * y)\n\nEq1 is bare (x = T).\nT = (x * ((x * y) * y)) * y\nWORD(T) = [x, x, y, y, y]\nSET(T) = {x, y"
saircommunity_0012,True,False,False,True,labeled:FALSE,2443.52,3287,1155,0.000922,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * z) * ((y * (x * y)) * z)\nEq2: x = (y * (((y * z) * x) * y)) * z\nEq1 is bare (x = T).\nT = (y * z) * ((y * (x * y)) * z)\nWORD(T) = [y, z, y, x, y,"
saircommunity_0013,False,False,True,True,labeled:FALSE,2444.85,3280,1219,0.000947,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (y * ((y * x) * x))\nEq2: x = (x * (x * (x * y))) * x\n\nEq1 is bare.\nNormalized Eq1: x = y * (y * ((y * x) * x))\nP = y * (y * ((y * x) * x))\nrhsV
saircommunity_0014,True,False,False,True,labeled:FALSE,2479.95,3286,1292,0.000977,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * (((y * z) * x) * y)) * z\nEq2: x = y * (((y * z) * (x * z)) * y)\n\nEq1 is bare (x = T).\nT = (y * (((y * z) * x) * y)) * z\nWORD(T) = [y, y, z, x, "
saircommunity_0015,False,False,True,True,labeled:FALSE,2471.02,3281,1098,0.000899,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (((x * y) * y) * x) * y\nEq2: x = (x * y) * (x * (x * x))\n\nEq1 is bare (x = T).\nT = (((x * y) * y) * x) * y\nWORD(T) = [x, y, y, x, y]\nSET(T) = {x, y"
saircommunity_0016,True,False,False,True,labeled:FALSE,2497.99,3286,1416,0.001026,REASONING:\nEq1: x = (y * ((x * (y * z)) * y)) * z\nEq2: x = (((y * x) * z) * (y * z)) * y\n\nStep 1: Extract Features\nEq1: x = (y * ((x * (y * z)) * y)) * z\n- Left side: x (bare)\n- Right side P: (
saircommunity_0017,False,False,True,True,labeled:FALSE,2662.48,3281,931,0.000832,REASONING:\nEq1: x = y * (y * ((x * y) * x))\nEq2: x = ((x * y) * y) * (y * y)\n\nSTEP 1: EXTRACT FEATURES\nEq1: bare (x = T). T = y * (y * ((x * y) * x)).\nEq2: bare (x = S). S = ((x * y) * y) * (y *
saircommunity_0018,True,False,False,True,labeled:FALSE,2774.45,3287,1196,0.000939,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = ((y * (x * y)) * z) * (y * z)\nEq2: x = (y * ((x * (y * z)) * y)) * z\n\nEq1 is bare (x = T).\nT = ((y * (x * y)) * z) * (y * z)\nWORD(T) = [y, x, y, z, "
saircommunity_0019,False,False,True,True,labeled:FALSE,2663.62,3281,1144,0.000917,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((y * (x * x)) * y)\nEq2: x = (x * x) * (x * (y * y))\n\nEq1 is bare (single variable x on left).\nP = y * ((y * (x * x)) * y)\nrhsVars = 2 ({x, y})\"
saircommunity_0020,True,False,False,True,labeled:FALSE,7685.07,3287,1280,0.000972,REASONING:\nEq1: x = ((y * (z * (x * y))) * z) * y\nEq2: x = y * ((((z * x) * y) * z) * z)\n\nSTEP 1: EXTRACT FEATURES\nEq1: x = ((y * (z * (x * y))) * z) * y\n- Left side: x (bare)\n- Right side (P):
saircommunity_0021,False,False,True,True,labeled:FALSE,2832.46,3281,1103,0.000901,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (((y * y) * x) * x) * y\n- Left side: x (bare)\n- Right side (P): (((y * y) * x) * x) * y\n- WORD(P): y, y, x, x, y\n- SET(P): {x, y}\n- AB(P): {x: 2, y:"
saircommunity_0022,True,False,False,True,labeled:FALSE,2974.19,3286,1838,0.001195,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (z * (((x * z) * y) * y))\n- Left side: x (bare)\n- Right side: y * (z * (((x * z) * y) * y))\n- WORD(Eq1): LHS=[x], RHS=[y, z, x, z, y, y]\n- SET(Eq"
saircommunity_0023,False,False,True,True,labeled:FALSE,3014.49,3280,1295,0.000977,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((x * (y * x)) * y)\nEq2: x = x * ((y * (x * y)) * x)\n\nSTEP 2. TRUE ROUTES\n2.1 Exact identity: No.\n2.2 Tautological target: No.\n2.3 Singleton co
saircommunity_0024,True,False,False,True,labeled:FALSE,3178.86,3286,699,0.000740,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * (y * ((x * y) * z))) * z\nEq2: x = y * (y * (((x * z) * y) * z))\n\nEq1 is bare (x = T).\nT = (y * (y * ((x * y) * z))) * z\nWORD(T) = [y, y, x, y, "
saircommunity_0025,False,False,True,True,labeled:FALSE,3102.97,3280,768,0.000766,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((x * (y * y)) * x)\nEq2: x = (x * (x * (y * y))) * y\nEq1 is bare (x = T).\nT = y * ((x * (y * y)) * x)\nWORD(T) = [y, x, y, y, x]\nSET(T) = {x, y}\"
saircommunity_0026,True,False,False,True,labeled:FALSE,3175.25,3286,1379,0.001012,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (y * (((x * z) * y) * z))\nEq2: x = ((y * (y * (x * z))) * z) * y\nEq1 is bare (x = T).\n\nSTEP 2. TRUE ROUTES\n2.1-2.4: No match.\n2.5: Normalized E
saircommunity_0027,False,False,True,True,labeled:FALSE,3377.12,3281,1845,0.001197,REASONING:\nSTEP 1: Eq1 is x = y * (x * ((x * y) * x)). Eq2 is x = (x * x) * (x * (x * x)).\nEq1 is bare (single variable x on left).\nSTEP 2:\n- 2.1-2.4: No match.\n- 2.5: Normalized Eq1 is x = y * (
saircommunity_0028,True,False,False,True,labeled:FALSE,3354.57,3286,1296,0.000978,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = ((y * (y * (x * z))) * z) * y\nEq2: x = (y * (z * ((y * x) * x))) * z\n\nEq1 is bare (x = T).\nT = ((y * (y * (x * z))) * z) * y\nWORD(T) = [y, y, x, z, "
saircommunity_0029,False,False,True,True,labeled:FALSE,3388.16,3280,999,0.000859,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (((y * x) * y) * y)\nEq2: x = x * ((x * (x * x)) * x)\n\nSTEP 2. TRUE ROUTES\n2.1 Exact renaming: No.\n2.2 Tautological target: No.\n2.3 Singleton co
saircommunity_0030,True,True,True,True,labeled:TRUE,3495.95,3287,640,0.000716,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * (z * ((y * x) * x))) * z\nEq2: x = ((y * (z * x)) * z) * (x * y)\n\nEq1 is bare (x = T).\nT = (y * (z * ((y * x) * x))) * z\nWORD(T) = [y, z, y, x, "
saircommunity_0031,False,False,True,True,labeled:FALSE,3470.46,3280,677,0.000730,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = ((x * (y * x)) * x) * y\nEq2: x = (x * ((x * x) * x)) * x\n\nEq1 is bare (x = T).\nT = ((x * (y * x)) * x) * y\nWORD(T) = [x, y, x, x, y]\nSET(T) = {x, y"
saircommunity_0032,True,False,False,True,labeled:FALSE,7614.76,3287,1117,0.000907,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = ((y * (z * x)) * z) * (x * y)\nEq2: x = y * (x * ((y * (z * x)) * z))\nEq1 is bare (single variable x on left).\n\nSTEP 2. TRUE ROUTES\n2.1-2.4: No match
saircommunity_0033,False,False,True,True,labeled:FALSE,3610.01,3280,1018,0.000866,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((x * y) * (x * y))\nEq2: x = y * (((x * x) * x) * y)\n\nEq1 is bare (x = T).\nT = y * ((x * y) * (x * y))\nvars(T) = {x, y}\nx is in T, so Rule 2.6 "
saircommunity_0034,True,True,True,True,labeled:TRUE,3678.67,3287,721,0.000749,REASONING:\nEq1: x = (((y * x) * z) * (x * y)) * z\nEq2: x = y * ((((y * x) * z) * y) * z)\n\nSTEP 1: EXTRACT FEATURES\nEq1: x = (((y * x) * z) * (x * y)) * z\n- Left side: x (bare)\n- Right side (P):
saircommunity_0035,False,False,True,True,labeled:FALSE,3772.35,3281,2374,0.001409,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (x * ((y * x) * y))\nEq2: x = (x * x) * ((x * x) * x)\n\nEq1 is bare.\nNormalized Eq1: x = y * (x * ((y * x) * y))\nP = y * (x * ((y * x) * y))\nrhsV
saircommunity_0036,True,False,False,True,labeled:FALSE,3743.32,3287,1263,0.000965,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((((y * x) * z) * y) * z)\nEq2: x = (y * (z * ((x * y) * y))) * z\n\nEq1 is bare (x = T).\nT = y * ((((y * x) * z) * y) * z)\nWORD(T) = [y, y, x, z, "
saircommunity_0037,False,False,True,True,labeled:FALSE,3777.98,3281,1084,0.000893,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * x) * (y * (x * y))\nEq2: x = x * (y * ((y * x) * x))\n\nEq1 is bare (x = T).\nT = (y * x) * (y * (x * y))\nWORD(T) = [y, x, y, x, y]\nSET(T) = {x, y"
saircommunity_0038,True,False,False,True,labeled:FALSE,3809.23,3286,1378,0.001011,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * (z * ((x * y) * y))) * z\nEq2: x = (((y * (y * x)) * z) * y) * z\n\nEq1 is bare (x = T).\nT = (y * (z * ((x * y) * y))) * z\nWORD(T) = [y, z, x, y, "
saircommunity_0039,False,False,True,True,labeled:FALSE,3839.77,3280,1288,0.000974,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (((x * x) * y) * y)\nEq2: x = x * (((y * x) * x) * x)\n\nSTEP 2. TRUE ROUTES\n2.1 Exact renaming: No.\n2.2 Tautological target: No.\n2.3 Singleton co
saircommunity_0040,True,False,False,True,labeled:FALSE,3869.06,3286,1290,0.000976,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (((y * (y * x)) * z) * y) * z\nEq2: x = y * (((x * z) * (y * x)) * z)\n\nEq1 is bare (x = T).\nT = (((y * (y * x)) * z) * y) * z\nWORD(T) = [y, y, x, z, "
saircommunity_0041,False,False,True,True,labeled:FALSE,3901.28,3280,1115,0.000905,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (((y * x) * x) * y)\nEq2: x = x * (((y * y) * x) * x)\n\nSTEP 2. TRUE ROUTES\n2.1 Exact identity: No.\n2.2 Tautological target: No.\n2.3 Singleton co
saircommunity_0042,True,False,False,True,labeled:FALSE,7624.42,3287,1686,0.001135,"REASONING:\nEq1: x = y * ((((z * x) * y) * z) * z)\nEq2: x = ((y * (z * (x * y))) * z) * y\n\nSTEP 1: EXTRACT FEATURES\nEq1: Bare (x = T).\nT = y * ((((z * x) * y) * z) * z)\nWORD(T) = [y, z, x, y, z,"
saircommunity_0043,False,False,True,True,labeled:FALSE,4249.94,3277,1122,0.000908,REASONING:\nEq1: x = y * (((y * x) * y) * x)\nEq2: x = ((x * x) * x) * x\n\nSTEP 1: EXTRACT FEATURES\nEq1: bare (x = T). T = y * (((y * x) * y) * x).\nEq2: bare (x = S). S = ((x * x) * x) * x.\n\nSTEP
saircommunity_0044,True,False,False,True,labeled:FALSE,4096.64,3277,1213,0.000944,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = x * ((x * (x * y)) * x)\nEq2: x = x * ((x * x) * x)\n\nSTEP 2. TRUE ROUTES\n2.1 Exact identity: No.\n2.2 Tautological target: No.\n2.3 Singleton collapse
saircommunity_0045,False,False,True,True,labeled:FALSE,4089.72,3280,1256,0.000962,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (((y * y) * x) * x)\n- Bare: Yes (x on left)\n- WORD(Eq1): LHS=[x], RHS=[y, y, y, x, x]\n- SET(Eq1): LHS={x}, RHS={x, y}\n- AB(Eq1): LHS={x:1}, RHS={"
saircommunity_0046,True,False,False,True,labeled:FALSE,4085.40,3287,1194,0.000938,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * z) * (((x * z) * z) * y)\nEq2: x = y * (((x * (z * y)) * z) * z)\n\nEq1 is bare (x = T).\nT = (y * z) * (((x * z) * z) * y)\nWORD(T) = [y, z, x, z, "
saircommunity_0047,False,False,True,True,labeled:FALSE,4119.76,3281,2731,0.001552,REASONING:\nSTEP 1:\nEq1: x = y * (((x * y) * x) * x)\nEq2: x = ((x * x) * x) * (x * x)\n\nSTEP 2:\n2.1-2.4: No match.\n2.5: Eq1 is bare (x = T). Normalized Eq1: x = y * (((x * y) * x) * x). No match 
saircommunity_0048,True,False,False,True,labeled:FALSE,4158.74,3274,1110,0.000902,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = x * ((x * (y * z)) * z)\nEq2: x = x * (x * y)\n\nSTEP 2. TRUE ROUTES\n2.1 Exact identity: No.\n2.2 Tautological target: No.\n2.3 Singleton collapse: No (
saircommunity_0049,False,False,True,True,labeled:FALSE,4190.52,3281,1143,0.000917,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (x * y) * (x * (y * y))\nEq2: x = x * (x * ((x * x) * x))\n\nSTEP 2. TRUE ROUTES\n2.1 Exact identity: No.\n2.2 Tautological target: No.\n2.3 Singleton co
saircommunity_0050,True,False,False,True,labeled:FALSE,4266.77,3286,1750,0.001160,REASONING:\nEq1: x = y * (((x * (z * y)) * z) * z)\nEq2: x = ((y * (x * z)) * (z * y)) * z\n\nSTEP 1: EXTRACT FEATURES\nEq1: x = y * (((x * (z * y)) * z) * z)\n- Bare: Yes (x on left)\n- WORD(Eq1): x 
saircommunity_0051,False,False,True,True,labeled:FALSE,7572.07,3280,1131,0.000912,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (x * (x * (y * y))) * y\nEq2: x = (x * (x * (y * y))) * x\n\nEq1 is bare (x = T).\nT = (x * (x * (y * y))) * y\nWORD(T) = [x, x, y, y, y]\nSET(T) = {x, y"
saircommunity_0052,True,False,False,True,labeled:FALSE,4282.60,3287,1255,0.000962,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = ((y * (x * z)) * (z * y)) * z\nEq2: x = ((((y * z) * x) * z) * z) * y\n\nEq1 is bare (x = T).\nT = ((y * (x * z)) * (z * y)) * z\nWORD(T) = [y, x, z, z, "
saircommunity_0053,False,False,True,True,labeled:FALSE,4363.95,3280,1104,0.000901,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (x * (y * (x * y))) * y\nEq2: x = x * (x * (x * (x * x)))\n\nEq1 is bare (single variable x on left).\nNormalized Eq1: x = (x * (y * (x * y))) * y\nP = (
saircommunity_0054,True,False,False,True,labeled:FALSE,4637.52,3277,1173,0.000928,"REASONING:\nEq1: x = x * (((x * y) * x) * z)\nEq2: x = x * ((x * x) * y)\n\nSTEP 1: EXTRACT FEATURES\nEq1: bare (x = T), T = ((x * y) * x) * z.\nEq2: bare (x = S), S = (x * x) * y.\n\nSTEP 2: TRUE ROU"
saircommunity_0055,False,False,True,True,labeled:FALSE,4455.82,3277,1063,0.000884,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * (x * (x * y))) * y\nEq2: x = x * (x * (x * x))\n\nEq1 is bare (single variable x on left).\nNormalized Eq1: x = (y * (x * (x * y))) * y\nP = (y * (x
saircommunity_0056,True,False,False,True,labeled:FALSE,4497.00,3287,1271,0.000969,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = ((((y * z) * x) * z) * z) * y\nEq2: x = (((y * z) * (x * y)) * z) * z\n\nSTEP 2. TRUE ROUTES\n2.1 Exact identity: No.\n2.2 Tautological target: No.\n2.3 
saircommunity_0057,False,False,True,True,labeled:FALSE,4567.23,3280,1126,0.000910,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (x * (x * (y * x))) * y\nEq2: x = (x * (y * (x * y))) * x\n\nEq1 is bare (x = T).\nT = (x * (x * (y * x))) * y\nWORD(T) = [x, x, y, x, y]\nSET(T) = {x, y"
saircommunity_0058,True,False,False,True,labeled:FALSE,4604.64,3277,1420,0.001027,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = x * (((y * x) * z) * y)\nEq2: x = x * ((y * x) * y)\n\nEq1 is bare (x = T).\nT = ((y * x) * z) * y\nWORD(T) = [y, x, z, y]\nSET(T) = {x, y, z}\nAB(T) = {"
saircommunity_0059,False,False,True,True,labeled:FALSE,4737.02,3281,1030,0.000871,REASONING:\nSTEP 1:\nEq1: x = (y * (y * (x * x))) * y\nEq2: x = (x * x) * (x * (x * y))\n\nSTEP 2:\n- 2.1-2.4: No match.\n- 2.5: Eq1 is bare (x = T). Normalize: x = (y * (y * (x * x))) * y.\n- 2.6: T 
saircommunity_0060,True,False,False,True,labeled:FALSE,4706.27,3287,1405,0.001022,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = ((y * (z * y)) * y) * (x * z)\nEq2: x = (((y * (z * y)) * y) * x) * z\n\nEq1 is bare (x = T).\nT = ((y * (z * y)) * y) * (x * z)\nWORD(T) = [y, z, y, y, "
saircommunity_0061,False,False,True,True,labeled:FALSE,4704.53,3281,1080,0.000891,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = ((y * x) * x) * (y * y)\nEq2: x = x * (((x * x) * x) * x)\n\nEq1 is bare (single variable x on left).\nNormalized Eq1: x = ((y * x) * x) * (y * y)\nP = (
saircommunity_0062,True,False,False,True,labeled:FALSE,4760.38,3287,1335,0.000994,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (((y * (z * y)) * y) * x) * z\nEq2: x = ((y * (z * y)) * x) * (y * z)\n\nEq1 is bare (x = T).\nT = (((y * (z * y)) * y) * x) * z\nWORD(T) = [y, z, y, y, "
saircommunity_0063,False,False,True,True,labeled:FALSE,4780.96,3280,1206,0.000942,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = ((y * x) * (x * y)) * y\n- Bare: Yes (x on left)\n- WORD(LHS): x\n- WORD(RHS): y, x, x, y, y\n- SET(LHS): {x}\n- SET(RHS): {x, y}\n- AB(LHS): {x:1}\n- AB"
saircommunity_0064,True,False,False,True,labeled:FALSE,4871.61,3281,1556,0.001082,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * x) * ((x * x) * y)\nEq2: x = (((x * x) * x) * x) * x\nEq1 is bare (single variable x on left).\nEq1 normalized: x = (y * x) * ((x * x) * y)\nP = (y 
saircommunity_0065,False,False,True,True,labeled:FALSE,4875.33,3281,1000,0.000859,REASONING:\nSTEP 1:\nEq1: x = ((y * (x * y)) * x) * y\nEq2: x = ((x * x) * y) * (y * y)\n\nSTEP 2:\n- 2.1-2.4: No match.\n- 2.5: Eq1 is bare (x = T). Normalize: x = ((y * (x * y)) * x) * y.\n- 2.6: T 
saircommunity_0066,True,False,False,True,labeled:FALSE,4921.33,3286,1355,0.001002,"REASONING:\nEq1: x = (y * (y * (z * (x * y)))) * z\nEq2: x = y * ((z * y) * (x * (x * z)))\n\nSTEP 1: EXTRACT FEATURES\nEq1: Bare (x = T).\nT = (y * (y * (z * (x * y)))) * z\nWORD(T) = [y, y, z, x, y,"
saircommunity_0067,False,False,True,True,labeled:FALSE,4922.05,3281,1207,0.000942,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * (y * y)) * (x * y)\nEq2: x = y * (y * ((x * y) * y))\n\nEq1 is bare (x = T).\nT = (y * (y * y)) * (x * y)\nWORD(T) = [y, y, y, x, y]\nSET(T) = {x, y"
saircommunity_0068,True,False,False,True,labeled:FALSE,7625.81,3277,1391,0.001015,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (x * (y * (z * y))) * x\nEq2: x = (x * (y * y)) * x\nEq1 is bare (single variable x on left).\nP = (x * (y * (z * y))) * x\nrhsVars = 3 {x, y, z}\nLx = T"
saircommunity_0069,False,False,True,True,labeled:FALSE,4995.50,3280,1166,0.000926,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((x * x) * (x * y))\nEq2: x = y * ((y * (x * x)) * x)\n\nSTEP 2. TRUE ROUTES\n2.1 Exact identity: No.\n2.2 Tautological target: No.\n2.3 Singleton co
saircommunity_0070,True,False,False,True,labeled:FALSE,5094.45,3286,2190,0.001336,REASONING:\nEq1: x = y * ((z * y) * (x * (x * z)))\nEq2: x = ((y * (y * (z * x))) * z) * y\n\nSTEP 1: EXTRACT FEATURES\nEq1: x = T where T = y * ((z * y) * (x * (x * z)))\nEq1 is bare.\nEq2: x = S whe
saircommunity_0071,False,False,True,True,labeled:FALSE,5207.23,3281,1267,0.000966,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * z) * (z * (x * y))\nEq2: x = x * (((y * y) * y) * y)\n\nEq1 is bare (single variable x on left).\nP = (y * z) * (z * (x * y))\nrhsVars = 3 {x, y, z}"
saircommunity_0072,True,False,False,True,labeled:FALSE,5187.18,3286,1295,0.000978,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = ((y * (y * (z * x))) * z) * y\nEq2: x = y * (((z * (z * x)) * y) * z)\n\nEq1 is bare (x = T).\nT = ((y * (y * (z * x))) * z) * y\nWORD(T) = [y, y, z, x, "
saircommunity_0073,False,False,True,True,labeled:FALSE,5218.52,3281,1167,0.000926,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (((y * x) * x) * x) * y\nEq2: x = (y * y) * ((x * y) * y)\n\nEq1 is bare (x = T).\nT = (((y * x) * x) * x) * y\nWORD(T) = [y, x, x, x, y]\nSET(T) = {x, y"
saircommunity_0074,True,False,False,True,labeled:FALSE,5236.64,3277,1212,0.000944,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * (x * (z * x))) * x\nEq2: x = (y * (x * x)) * x\n\nSTEP 2. TRUE ROUTES\n2.1-2.4: No match.\n2.5: Eq1 is bare (x = T). Normalize: x = (y * (x * (z * x
saircommunity_0075,False,False,True,True,labeled:FALSE,5262.32,3280,1399,0.001019,"REASONING:\nEq1: x = y * (x * (x * (x * y)))\nEq2: x = (y * (x * (x * y))) * x\n\nSTEP 1: EXTRACT FEATURES\nEq1: x = y * (x * (x * (x * y)))\n- Bare: Yes (x on left)\n- WORD(Eq1): LHS=[x], RHS=[y, x, "
saircommunity_0076,True,False,False,True,labeled:FALSE,5337.86,3286,758,0.000763,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (((z * (z * x)) * y) * z)\nEq2: x = y * (z * (((z * x) * y) * y))\n\nEq1 is bare (x = T).\nT = y * (((z * (z * x)) * y) * z)\nvars(T) = {x, y, z}\nx "
saircommunity_0077,False,False,True,True,labeled:FALSE,5302.21,3280,1162,0.000924,"REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (((y * x) * y) * x) * y\nEq2: x = x * ((y * (y * x)) * x)\n\nEq1 is bare (x = T).\nT = (((y * x) * y) * x) * y\nWORD(T) = [y, x, y, x, y]\nSET(T) = {x, y"
saircommunity_0078,True,False,False,True,labeled:FALSE,5387.79,3277,1245,0.000957,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = (y * (z * (x * y))) * x\nEq2: x = (y * (x * y)) * x\n\nSTEP 2. TRUE ROUTES\n2.1-2.4: No match.\n2.5 Source-collapse: Eq1 is bare (x = T). Normalized Eq1:
